"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"8296",697407.070412057,169564.304312407,1942.43811035156,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0051270686283606,0.0011950503340184,0.00358366570759876,0.00126171549180887
"8297",698916.450698165,169564.304312407,1628.75,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00598254007436911,0.000970696929048029,0.00441865767891249,0.00105019004219665
"8298",700425.830984273,169564.304312407,1385.41552734375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00703980009974323,0.000789212558899722,0.00546749836985007,0.00088673890983958
"8299",701935.211270381,169564.304312407,1742.9033203125,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00834641176712683,0.000643909418706077,0.00678739412962829,0.000761160012968053
"8300",703444.591556489,169564.304312407,1525.70458984375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00996097614825086,0.000529430037764933,0.00845091560498276,0.000665807932286167
"8301",704953.971842597,169564.304312407,1613.76171875,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0119549511866448,0.000441491252237716,0.0105495622215213,0.000594943690520779
"8302",706463.352128705,169564.304312407,1670.45434570312,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0144139997380938,0.000376675875525759,0.0131977926772414,0.000544247412162362
"8303",707972.732414813,169564.304312407,1348.59765625,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0172752312978991,0.000332263374502613,0.0167600023934236,0.00051045419373184
"8304",709482.112700921,169564.304312407,1633.26989746094,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0211166537066578,0.000306091952547816,0.020820142758875,0.000491081028687072
"8305",710991.492987029,169564.304312407,1985.49377441406,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0256712171124335,0.000296445611582839,0.0260297722000245,0.000484220120006809
"8306",712500.873273137,169564.304312407,2682.71630859375,1,2,2,1,2,1,2,1,2,1,0,0,0,0.0311606381485471,0.000301960886746725,0.0326219597097744,0.000488380274477321
"8307",714010.253559245,169564.304312407,2137.16748046875,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0377545573658279,0.000321548965548184,0.0408426399035145,0.000502363138756446
"8308",715519.633845353,169564.304312407,2098.88720703125,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0455136603989054,0.000354329804426984,0.0511914828613496,0.000525164970006063
"8309",717029.014131461,169564.304312407,1918.02270507812,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0544258361522047,0.000399575644517603,0.0634324658467635,0.000555897664320085
"8310",718538.394417569,169564.304312407,1463.8232421875,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0659471164071616,0.000456662016527103,0.0785598414770419,0.000593725094928996
"8311",720047.774703677,169564.304312407,2364.76000976562,1,2,2,2,2,1,2,1,2,1,0,1,0,0.148000189935611,0.000525024923214072,0.166161833304562,0.000637812579219458
"8312",721557.154989785,169564.304312407,2440.00732421875,1,2,2,2,2,1,2,1,2,1,0,1,0,0.323670085010146,0.000604123404244593,0.651265132716165,0.000687288578547988
"8313",723066.535275893,169564.304312407,2182.71606445312,1,2,2,2,2,1,2,2,2,1,0,0,0,0.290833194067208,0.000693407123976432,0.404928278249735,0.000741218571194039
"8314",724575.915562001,169564.304312407,2245.32299804688,1,2,2,2,2,1,2,2,2,1,0,0,0,0.167660428578871,0.000792288974373503,0.434889966235874,0.000798591435873201
"8315",726085.295848109,169564.304312407,1768.43872070312,1,2,2,2,2,1,2,2,2,1,0,0,0,0.146795487354974,0.0009001229450976,0.0674910120420916,0.000858318651226224
"8316",727594.676134217,169564.304312407,1304.55419921875,1,2,2,2,2,1,2,2,2,1,0,0,0,0.167727922136985,0.0010161876714897,0.00415165452041262,0.000919246190987834
"8317",729104.056420325,169564.304312407,1443.33715820312,1,2,2,2,2,1,2,2,2,1,0,0,0,0.498714023867984,0.00113967612064252,0.00335686221666163,0.000980178253556623
"8318",730613.436706433,169564.304312407,1766.60021972656,1,2,2,2,2,2,2,2,2,0,0,0,0,0.339142684122224,0.00126969181280245,0.00272076173057489,0.00103991103597856
"8319",732122.816992542,169564.304312407,1781.23254394531,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000549895145610723,0.00140525180445614,0.00221028621662438,0.00109727381319187
"8320",733632.19727865,169564.304312407,1061.22033691406,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000487489610150962,0.00154529639516278,0.00179964866572008,0.00115117379632841
"8321",735141.577564758,169564.304312407,1602.07543945312,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000437040972392433,0.00168870518765151,0.00146878729948665,0.00120064078268013
"8322",736650.957850866,169564.304312407,2020.45532226562,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000396506513773441,0.00183431876454309,0.00120209627955573,0.001244867584981
"8323",738160.338136974,169564.304312407,2174.40478515625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000364263467043706,0.00198096488622246,0.000987422919048163,0.00128324267119022
"8324",739669.718423082,169564.304312407,2255.21118164062,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000339022665713507,0.00212748780538389,0.000815289899387567,0.00131537230488551
"8325",741179.09870919,169564.304312407,1793.37756347656,3,2,2,2,2,2,2,2,2,0,0,0,0,0.000319759873372028,0.00227277907306916,0.00067829698525792,0.00134109062465074
"8326",742688.478995298,169564.304312407,1883.23083496094,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000305661273451651,0.00241580810755719,0.000570662080007428,0.00136045736778316
"8327",744197.859281406,169564.304312407,2219.34765625,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000296080218887022,0.00255565082642821,0.000487869238743016,0.0013737441498462
"8328",745707.239567514,169564.304312407,1700.40466308594,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000290502893278084,0.00269151480269321,0.00042639850220979,0.00138141120306309
"8329",747216.619853622,169564.304312407,2064.48779296875,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000288521009923454,0.00282275968156301,0.000383518329125873,0.0678712718698877
"8330",748726.00013973,169564.304312407,2002.37316894531,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000289810072768119,0.00294891195576612,0.000357126001877303,0.201570004744444
"8331",750235.380425838,169564.304312407,2203.7099609375,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000294112049836954,0.00306967360646348,0.00034562489176835,0.0612679644581339
"8332",751744.760711946,169564.304312407,1897.75915527344,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000301221573289878,0.00318492453304502,0.000347830137242981,0.0733754622214056
"8333",753254.140998054,169564.304312407,1218.69506835938,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000310974989375343,0.00329471908031419,0.000362896311324841,0.270505692547342
"8334",754763.521284162,169564.304312407,1438.53125,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000323241744247954,0.00339927729475934,0.000390262187015471,0.0553777872353383
"8335",756272.90157027,169564.304312407,2152.07836914062,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000337917714949005,0.00349897178177609,0.000429608868253131,0.0013410270884974
"8336",757782.281856378,169564.304312407,1855.90759277344,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000354920185091764,0.00359431118300031,0.000480828427507953,0.00133226516949087
"8337",759291.662142486,169564.304312407,1974.53454589844,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000374184227587449,0.00368592134810193,0.000544000846049237,0.00132530157106723
"8338",760801.042428594,169564.304312407,1403.19287109375,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000395660297340484,0.00377452524798779,0.0435532229864869,0.00132088117418147
"8339",762310.422714702,169564.304312407,1143.73376464844,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000419312860251097,0.00386092258205645,0.0844486684170724,0.00131969646372979
"8340",763819.80300081,169564.304312407,937.059875488281,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000445119895929053,0.00394596988989233,0.124886498985684,0.00132239053474241
"8341",765329.183286918,169564.304312407,1066.12670898438,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000473073114825943,0.00403056180721019,0.000923610757418813,0.00132956250843987
"8342",766838.563573026,169564.304312407,1193.41284179688,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000503178730184791,0.00411561392509456,0.00105343413578729,0.00134177452834597
"8343",768347.943859134,169564.304312407,1302.57360839844,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000535458624771718,0.00420204753581544,0.00119902267229381,0.00135955959601103
"8344",769857.324145242,169564.304312407,1539.70678710938,1,2,2,2,2,2,2,2,2,0,0,0,0,0.000569951754401652,0.00429077638921935,0.00136153460237305,0.0013834296114826
"8345",771366.70443135,169564.304312407,1721.52258300781,1,2,2,2,2,2,2,2,2,0,0,0,0,0.195400212374501,0.00438269544847996,0.0015422784725837,0.0615921531560503
"8346",772876.084717458,169564.304312407,1407.2919921875,1,2,2,2,2,1,2,2,2,1,0,0,0,0.524600108749592,0.10249850631769,0.00174271397763006,0.252592876213675
"8347",774385.465003566,169564.304312407,1147.42724609375,1,2,2,2,2,1,2,2,2,1,0,0,0,0.461310271720805,0.41618549994148,0.00196445140397462,0.323831288443163
"8348",775894.845289674,169564.304312407,1927.052734375,1,2,2,2,2,1,1,2,1,1,1,0,1,0.563779360261319,0.578021943175717,0.00220924869708808,0.451044841041372
"8349",777404.225575782,169564.304312407,2211.48413085938,1,2,2,2,2,1,1,2,1,1,1,0,1,0.424617408219591,0.319637835269245,0.00247900502274268,0.272771240875597
"8350",778913.60586189,169564.304312407,2292.01123046875,1,2,2,2,2,1,1,2,1,1,1,0,1,0.349777878766365,0.27954179719825,0.00277574954397575,0.27722229657591
"8351",780422.986147998,169564.304312407,2421.67236328125,1,2,2,2,2,1,1,2,1,1,1,0,1,0.338915649241193,0.37335207501535,0.00310162402932526,0.268080544794543
"8352",781932.366434106,169564.304312407,2212.46020507812,1,2,2,2,2,1,1,2,1,1,1,0,1,0.442837132803142,0.887194263433113,0.00345885791836017,0.25849447823213
"8353",783441.746720214,169564.304312407,1993.12121582031,1,2,2,2,2,1,2,2,1,1,0,0,1,0.532773689392027,0.208954812676461,0.00384973469697273,0.248572893486867
"8366",573637.8869512,171065.291767004,748.276489257812,3,1,1,1,1,1,1,1,1,0,0,0,0,0.00440232904117866,0.0052865325072193,0.00289485473578766,0.00208011148484973
"8367",575147.267237308,171065.291767004,704.06787109375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00422019904997938,0.00509341189611163,0.00267243476668981,0.00192886373330754
"8368",576656.647523416,171065.291767004,787.579223632812,11,1,1,1,1,1,1,1,1,0,0,0,0,0.00405199402710812,0.0049563823119691,0.00247456719303301,0.00179818753756066
"8369",578166.027809524,171065.291767004,951.051147460938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00389718237168473,0.00487333923826714,0.00229929600688645,0.00168592850578612
"8370",579675.408095632,171065.291767004,1269.29541015625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00375521471597858,0.00484287900125066,0.00214477078142329,0.00159017631900934
"8371",581184.78838174,171065.291767004,1516.62451171875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0036255334134831,0.00486427268892536,0.00200925366744539,0.00150924202450348
"8372",582694.168667848,171065.291767004,1112.95849609375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00350758065356458,0.00493742978397751,0.00189112156250805,0.00144163408887282
"8373",584203.548953956,171065.291767004,1369.19396972656,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00340080520843617,0.00506284926480577,0.00178886444641975,0.00138603410794147
"8374",585712.929240064,171065.291767004,1233.90686035156,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00330466786348049,0.00524155453732802,0.0017010808115516,0.00134127279042091
"8375",587222.309526172,171065.291767004,1443.74291992188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00321864561268929,0.0054750072761949,0.00162647103252679,0.00130630660002174
"8376",588731.68981228,171065.291767004,1137.0751953125,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00314223471893941,0.00576499423631206,0.00156382942744742,0.00128019527382517
"8377",590241.070098388,171065.291767004,1240.49365234375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00307495274637002,0.00611348055609005,0.00151203566836873,0.00126208033326359
"8378",591750.450384496,171065.291767004,1502.53100585938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00301633967175172,0.00652242326344825,0.00147004610568864,0.00125116466075563
"8379",593259.830670604,171065.291767004,1161.93762207031,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00296595817570452,0.00699353988489123,0.00143688548045474,0.00124669322101832
"8380",594769.210956712,171065.291767004,1568.26281738281,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00292339320482647,0.00738206623870903,0.00141163940955726,0.00124793505279775
"8381",596278.59124282,171065.291767004,1323.55541992188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00288825088377461,0.00802608651149808,0.00139344793974249,0.00125416673603343
"8382",597787.971528928,171065.291767004,1884.25219726562,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00286015684330616,0.00872390877313099,0.00138150037564423,0.00126465764257702
"8383",599297.351815036,171065.291767004,1646.83142089844,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00283875401722537,0.00947250420885034,0.00137503149358537,0.00127865739502288
"8384",600806.732101144,171065.291767004,1591.99096679688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00282369994891576,0.0102680622856061,0.0013733191570268,0.0012953860745361
"8385",602316.112387252,171065.291767004,1501.33044433594,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00281466363742049,0.0111054068009441,0.00137568325318989,0.0013140278176197
"8386",603825.49267336,171065.291767004,1236.17456054688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00281132194460095,0.0119772832855911,0.00138148577725192,0.00133372850257671
"8387",605334.872959468,171065.291767004,1683.72570800781,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00281335557951247,0.0128736966637228,0.0013901318058016,0.00135359822519183
"8388",606844.253245576,171065.291767004,1813.75500488281,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00282044467461255,0.0137815025401456,0.00140107103105277,0.0013727191755677
"8389",608353.633531684,171065.291767004,1804.08618164062,1,1,2,1,1,1,1,1,1,0,1,0,0,0.0028322639716389,0.0148956038352342,0.00141379947783738,0.00139015933308435
"8390",609863.013817792,171065.291767004,1960.61999511719,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00284847764390269,0.0155634886722297,0.00142786100194144,0.00140499208150648
"8391",611372.3941039,171065.291767004,1450.5224609375,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00286873379728434,0.0163980604153854,0.00144284817440472,0.00141632141300725
"8392",612881.774390008,171065.291767004,782.792724609375,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00289265871527897,0.0171669702335929,0.00145840219296223,0.00142331185967273
"8393",614391.154676116,171065.291767004,616.991760253906,5,1,2,1,1,1,1,1,1,0,1,0,0,0.00291985094472631,0.0178499362524435,0.00147421152697521,0.00142522170848946
"8394",615900.534962224,171065.291767004,620.34765625,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00294987535874472,0.0184288876285159,0.00149000909134799,0.00142143748857436
"8395",617409.915248332,171065.291767004,623.39404296875,28,1,2,1,1,1,1,1,1,0,1,0,0,0.00298225738169393,0.0188891337428965,0.001505567851225,0.00141150725300678
"8396",618919.29553444,171065.291767004,570.201538085938,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00301647761673657,0.0192202803019148,0.00152069487459039,0.00139516990443396
"8399",623447.436392764,171065.291767004,625.340515136719,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00312421118427432,0.0194101806304616,0.0015619051589718,0.00130837645226006
"8400",624956.816678872,171065.291767004,1100.93139648438,3,1,2,1,1,1,1,1,1,0,1,0,0,0.0031595559600997,0.0192214641960542,0.00157377790008697,0.0012682057900451
"8401",626466.19696498,171065.291767004,1088.94445800781,3,1,2,1,1,1,1,1,1,0,1,0,0,0.00319335291924316,0.0189261982358366,0.0015844744566455,0.00122362845849703
"8402",627975.577251089,171065.291767004,941.941284179688,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00322476888129919,0.0185415511506227,0.00159382407717789,0.00117564521620604
"8403",629484.957537197,171065.291767004,841.462341308594,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00325293174681706,0.0180870700453525,0.00160162814725829,0.00112539071880593
"8404",630994.337823305,171065.291767004,633.28515625,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00327694308894442,0.0175836645423653,0.00160765388946708,0.00107409330190442
"8405",632503.718109413,171065.291767004,573.165710449219,31,1,2,1,1,1,1,1,1,0,1,0,0,0.00329589480468929,0.0170526273809592,0.00161163031328975,0.00102303520125401
"8406",634013.098395521,171065.291767004,567.299133300781,31,1,2,1,1,1,1,1,1,0,1,0,0,0.00330888984415785,0.0165147758697614,0.00161324692929802,0.000973517102027788
"8408",637031.858967737,171065.291767004,592.685485839844,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00331362749091783,0.0154957619915559,0.00160797644415712,0.000884240898160658
"8409",638541.239253845,171065.291767004,1146.75170898438,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00330386742669893,0.0148956038352342,0.00160030632988694,0.000846983423593434
"8410",640050.619539953,171065.291767004,1714.48486328125,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00328520644301981,0.0148956038352342,0.00158873279312046,0.00081627309761875
"8411",641559.999826061,171065.291767004,1876.42822265625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00325721925633994,0.0143551302425689,0.00157285037657452,0.000793329817905705
"8412",643069.380112169,171065.291767004,1996.29956054688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00321966321008676,0.0141335464968573,0.0015522805953781,0.000779419321650671
"8413",644578.760398277,171065.291767004,1794.49401855469,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00317250148471635,0.0140116120604812,0.00152669418944482,0.0007759110186976
"8414",646088.140684385,171065.291767004,2056.91674804688,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0031159197824393,0.0140014627044979,0.00149583465868728,0.00078435457284997
"8415",647597.520970493,171065.291767004,2552.123046875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00305033479406201,0.0141161206467264,0.00145954172473425,0.000806578438580469
"8416",649106.901256601,171065.291767004,2522.75854492188,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00297639321680993,0.0143702649957129,0.00141777316444296,0.00084481553997236
"8417",650616.281542709,171065.291767004,2197.55029296875,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00289496073527635,0.0148956038352342,0.00137062337862045,0.000901863991954524
"8418",652125.661828817,171065.291767004,1971.59130859375,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00280710115059477,0.0153693178028922,0.00131833713034749,0.000981294369893939
"8419",653635.042114925,171065.291767004,1798.3271484375,1,1,2,1,1,1,1,1,1,0,1,0,0,0.0027140466677206,0.0161601139163437,0.00126131713306418,0.00108771973096274
"8420",655144.422401033,171065.291767004,1310.37866210938,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00261716113341071,0.0171841117246616,0.001200124589302,0.00122715053059112
"8421",656653.802687141,171065.291767004,1732.94567871094,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00251789866253259,0.0184779798564119,0.00113547235052585,0.0014074636092342
"8422",658163.182973249,171065.291767004,1745.51159667969,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00241776051698762,0.0200844745128503,0.001068211034797,0.00163902157850782
"8423",659672.563259357,171065.291767004,804.943969726562,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00231825325907997,0.0220518389594215,0.000999309129248118,0.00193548395543107
"8424",661181.943545465,171065.291767004,842.654541015625,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00222085107858843,0.0244330948461749,0.000929828736474481,0.00231485258643511
"8425",662691.323831573,171065.291767004,1538.89318847656,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00212696482077567,0.0272867645913098,0.000860899120248875,0.00280080075944106
"8426",664200.704117681,171065.291767004,2237.0966796875,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00203791968699853,0.030681341587695,0.000894884301018926,0.00342438897832183
"8427",665710.084403789,171065.291767004,2255.99951171875,1,1,2,1,1,1,1,1,1,0,1,0,0,0.0019549429288901,0.0355024910999484,0.000825448525764847,0.00422641133112895
"8428",667219.464689897,171065.291767004,2714.94970703125,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00187916220680644,0.0407999210762168,0.000760510710508332,0.00526067062890634
"8429",668728.844976005,171065.291767004,2374.38305664062,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00181161472158349,0.0471915607306697,0.000701325090562944,0.00659807068092788
"8430",670238.225262113,171065.291767004,1753.94848632812,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00175326682609092,0.0548849374353754,0.000649125962477959,0.00833110279490033
"8431",671747.605548221,171065.291767004,2292.46704101562,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00170504362701597,0.0641187773649974,0.000605138147779384,0.0105008537154295
"8432",673256.985834329,171065.291767004,3114.25659179688,1,1,2,1,1,1,1,1,1,0,1,0,0,0.00166786812198493,0.0751629853241093,0.000570600145166135,0.013487122481237
"8433",674766.366120437,171065.291767004,3248.01904296875,1,1,2,1,2,1,1,1,1,0,1,0,1,0.00164270968764114,0.0883163728858365,0.000546800842113305,0.0173911176580445
"8434",676275.746406545,171065.291767004,3154.87109375,1,1,2,1,2,1,1,1,1,0,1,0,1,0.00163064223350798,0.103901328861439,0.000535130808657878,0.0221290800357963
"8435",677785.126692653,171065.291767004,3169.427734375,1,1,2,1,2,1,1,1,1,0,1,0,1,0.00163291305337089,0.122254617706713,0.000537149694395498,0.0282638890710043
"8436",679294.506978761,171065.291767004,2447.32275390625,1,1,2,1,2,1,1,1,1,0,1,0,1,0.00165102433415185,0.181948721399413,0.000554672129156718,0.0357807744685047
"8437",680803.887264869,171065.291767004,1968.87194824219,1,1,2,1,2,1,1,1,1,0,1,0,1,0.001686830427776,0.279529165939183,0.000589875812695416,0.0464423767170559
"8438",682313.267550977,171065.291767004,2600.01928710938,1,1,2,1,2,1,2,1,1,0,0,0,1,0.00174265537855523,0.261546833624711,0.000645437186804777,0.0590555694075315
"8439",683822.647837085,171065.291767004,2705.38842773438,1,1,2,1,2,1,2,1,1,0,0,0,1,0.0018214368729839,0.0331623761629668,0.000724702218418414,0.0746411649526749
"8440",685332.028123193,171065.291767004,2239.4208984375,1,1,2,1,2,1,2,1,1,0,0,0,1,0.00192690480662359,0.00500251271629188,0.000831902342302229,0.239314148408505
"8441",686841.408409301,171065.291767004,2027.81372070312,1,1,2,1,2,1,2,1,1,0,0,0,1,0.00206380511773186,0.00409487230298273,0.000865413239143505,0.556050184570703
"8442",688350.788695409,171065.291767004,964.269775390625,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00223818245924917,0.00334506316262023,0.00103227292883297,0.0173001277792056
"8443",689860.168981517,171065.291767004,1819.96899414062,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00245773856182622,0.00272641248984543,0.00124386588302773,0.00286527594500009
"8444",691369.549267625,171065.291767004,2738.802734375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00273228625785608,0.00221643009407224,0.00151035291931311,0.00228789144956875
"8445",692878.929553733,171065.291767004,2208.73974609375,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00307432064760405,0.00179639985523911,0.00184480135051067,0.00183955954432994
"8446",694388.309839841,171065.291767004,2812.84545898438,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0034997258938087,0.00145089535808001,0.00226403818136225,0.00158992289581093
"8447",695897.690125949,171065.291767004,2923.16625976562,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00402862519960583,0.00116729158389092,0.00278974522889532,0.00129652870269717
"8448",697407.070412057,171065.291767004,2239.30737304688,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00468636559598357,0.00093531114278924,0.00344985612941062,0.00106877150961622
"8449",698916.450698165,171065.291767004,2030.38952636719,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00550463490579084,0.000746622325960802,0.0042803230066739,0.000892129668291044
"8450",700425.830984273,171065.291767004,1680.24829101562,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00652279011768722,0.000594493731538828,0.00532732502472683,0.000755672382061081
"8451",701935.211270381,171065.291767004,1460.25012207031,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00778960934562705,0.000473503381055309,0.00664998884386731,0.000651182523591796
"8452",703444.591556489,171065.291767004,1489.26086425781,1,1,2,1,2,1,2,1,2,0,0,0,0,0.00936555479528177,0.000379296920866287,0.00832367646749921,0.0005724808030595
"8453",704953.971842597,171065.291767004,1417.19519042969,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0113250495084682,0.000308388240596297,0.0104438595047477,0.000514914266643225
"8454",706463.352128705,171065.291767004,1309.01879882812,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0137581474243853,0.000257995719168902,0.0131305326390024,0.000474971932271789
"8455",707972.732414813,171065.291767004,1527.77990722656,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0165623047690633,0.000225907771770987,0.0167558376663449,0.0004499958376561
"8456",709482.112700921,171065.291767004,1724.31518554688,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0204474273074798,0.000210372094780035,0.0209110339486706,0.000437962381026478
"8457",710991.492987029,171065.291767004,1966.98266601562,1,1,2,1,2,1,2,1,2,0,0,0,0,0.0250562560783609,0.000210003811477636,0.0262668118537252,0.000437314859441708
"8458",712500.873273137,171065.291767004,2452.05615234375,1,2,2,1,2,1,2,1,2,1,0,0,0,0.03063260034093,0.000223708517407899,0.033324261330824,0.000446833079451994
"8459",714010.253559245,171065.291767004,2006.28076171875,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0373719163016333,0.000250616969003622,0.0415881407326646,0.000465529851066485
"8460",715519.633845353,171065.291767004,1920.03735351562,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0453478011254305,0.000290028838743304,0.0523894617716324,0.000492567254559103
"8461",717029.014131461,171065.291767004,1287.89575195312,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0545475674794053,0.000341363574275406,0.0651186167493271,0.000527187979637238
"8462",718538.394417569,171065.291767004,2039.91564941406,1,2,2,2,2,1,2,1,2,1,0,1,0,0.0664779209892607,0.000404116952137078,0.0809546445282758,0.00056865892611878
"8463",720047.774703677,171065.291767004,2615.73413085938,1,2,2,2,2,1,2,1,2,1,0,1,0,0.344999858506775,0.000477822412911464,0.277395065404987,0.00061622571762957
"8464",721557.154989785,171065.291767004,2527.19921875,1,2,2,2,2,2,2,2,2,0,0,0,0,0.428647281850943,0.000562016704439224,0.486970635395155,0.000669077856752539
"8465",723066.535275893,171065.291767004,2326.28930664062,1,2,2,2,2,2,2,2,2,0,0,0,0,0.539866446847019,0.000656209738774796,0.122548093439178,0.000726324945633405
"8466",724575.915562001,171065.291767004,2270.609375,1,2,2,2,2,1,2,2,2,1,0,0,0,0.349239302433971,0.000759858877998344,0.0060774658432052,0.000786984696665487
"8467",726085.295848109,171065.291767004,2081.97924804688,1,2,2,2,2,1,2,2,2,1,0,0,0,0.15101493428807,0.000872348091407455,0.00486480091298738,0.000849983355860845
"8468",727594.676134217,171065.291767004,1846.51879882812,1,2,2,2,2,1,2,2,2,1,0,0,0,0.172952061515468,0.000992972558607114,0.00390238618755972,0.000914168678488401
