"","Easting","Northing","Height","Population","i1_SVM","i6_SVM","i11_SVM","iv14_SVM","i1_MRF","i6_MRF","i11_MRF","iv14_MRF","i1_Change","i6_Change","i11_Change","iv14_Change","i1_Energy","i6_Energy","i11_Energy","iv14_Energy"
"1264",637031.858967737,100518.881400937,3152.853515625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00407952319462456,0.00084368689539489,0.00204780637583238,0.00102502868725093
"1265",638541.239253845,100518.881400937,2728.80639648438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00417968024479288,0.000954951717971916,0.00218811044394299,0.00109281027098575
"1266",640050.619539953,100518.881400937,2073.32397460938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0042933671340651,0.00108895210105169,0.00235257491885021,0.00117565819258334
"1267",641559.999826061,100518.881400937,2660.60278320312,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00442092546138686,0.0012476155316236,0.00254250984403679,0.00127502346476977
"1268",643069.380112169,100518.881400937,2628.5576171875,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00456270868002664,0.00143319226556069,0.00275935802385565,0.00139261806359297
"1269",644578.760398277,100518.881400937,2843.43115234375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00471907435118617,0.00164827573802858,0.00300467748050556,0.00153042766336193
"1270",646088.140684385,100518.881400937,2882.36181640625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00489037549159914,0.00189582432569174,0.00328011954211777,0.00169072117996412
"1271",647597.520970493,100518.881400937,2108.8134765625,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00507695108873255,0.00217918416687037,0.00358740212537183,0.00187605501563621
"1272",649106.901256601,100518.881400937,1911.08093261719,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00527911590568428,0.00250211204178749,0.00392827789464284,0.0020892701274472
"1273",650616.281542709,100518.881400937,1073.29858398438,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00549714975084379,0.00286879604877304,0.00430449714994601,0.00233348107073385
"1274",652125.661828817,100518.881400937,1011.63366699219,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00573128643970302,0.00328387037038744,0.0047177655180423,0.00261205794349009
"1275",653635.042114925,100518.881400937,745.214172363281,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00598170272104411,0.0037524197310344,0.00516969679114055,0.00292860367244287
"1397",608353.633531684,102019.868855534,2075.63818359375,1,1,1,1,1,1,1,1,1,0,0,0,0,0.00439725125706745,0.00215630162036579,0.00327357778131918,0.00210666015608822
"1398",609863.013817792,102019.868855534,2741.39428710938,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0042673672181057,0.00188095273790656,0.00299956344924243,0.00189682363561256
